Country,HDI Score,Life Expectancy,Mean Years of Schooling,Expected Years of Schooling,GNI per Capita,Indicator_1,Indicator_2,Indicator_3,Indicator_4,Indicator_5,Indicator_6,Indicator_7,Indicator_8,Indicator_9,Indicator_10,Indicator_11,Indicator_12,Indicator_13,Indicator_14,Indicator_15,Indicator_16,Indicator_17,Indicator_18,Indicator_19,Indicator_20,Indicator_21,Indicator_22,Indicator_23,Indicator_24,Indicator_25,Indicator_26,Indicator_27,Indicator_28,Indicator_29,Indicator_30,Indicator_31,Indicator_32,Indicator_33,Indicator_34,Indicator_35,Indicator_36,Indicator_37,Indicator_38,Indicator_39,Indicator_40,Indicator_41,Indicator_42,Indicator_43,Indicator_44,Indicator_45,Indicator_46,Indicator_47,Indicator_48,Indicator_49,Indicator_50,Indicator_51,Indicator_52,Indicator_53,Indicator_54,Indicator_55,Indicator_56,Indicator_57,Indicator_58,Indicator_59,Indicator_60,Indicator_61,Indicator_62,Indicator_63,Indicator_64,Indicator_65,Indicator_66,Indicator_67,Indicator_68,Indicator_69,Indicator_70,Indicator_71,Indicator_72,Indicator_73,Indicator_74,Indicator_75,Indicator_76
Spain,0.748352673273955,77.90029298672414,9.2258252308992,15.428720537424372,4609.983260991021,1.2948983227217852,22.019450247767047,-10.677402222256575,100.21590840236883,90.29718788349035,-24.587929226635815,46.67324394949607,39.74756152064846,59.57526643689561,109.75506691505115,24.075196584729383,101.436114277081,-3.4296901958996884,17.819920540973584,8.99430184353001,42.368054982294225,105.2926078215101,73.03873124737923,35.43676098679544,2.349163169152476,18.005103330323564,127.31180525205681,11.191005235803765,109.67982320431494,100.33492065925708,1.0484650547769618,53.51648512781131,62.25353827058858,105.27050987521213,76.50595271154754,118.5721699826414,89.6383325918379,33.06456345356007,-3.8636091677012416,39.581728298455815,89.00799971119235,13.310082056680734,86.78845807405176,61.4061442120435,82.20427134052689,7.142336688797769,-5.184741401858197,-8.868646692818828,-16.949481697833924,16.92179673052422,-9.946727198193841,37.683434783518415,29.584758026023643,-8.124530241623852,96.53315266955875,104.7591842924092,-6.53515045504038,24.549099545958136,107.1421559221883,60.297822195691765,32.69213376728539,90.66743616210357,98.47192410382598,-4.896272337429444,86.51856558689835,-28.406063539937655,3.3186653164359754,48.37063985188292,21.880136724683027,38.94552943395102,58.24307500941224,19.68085464927937,78.76913550424109,30.883069094388855,46.78562418914353,39.913379158900575,18.573917714857423,65.85028441759033,71.72491425470632,93.53167284498883,38.66579080123835
Sri Lanka,0.7491237177793637,75.67724919770065,12.423250532686897,16.957802174642556,5107.932880061577,-3.9418890579800916,57.25130785083887,-14.736598529307038,82.82437647846817,98.83874094857929,-6.162058531417237,54.436399102786694,-1.8021434715522062,62.66050206248143,76.95103159991241,-5.377240876703404,96.60904029945286,1.6854852347089064,0.9223188591160891,24.683105396718492,50.025901519652436,105.32930766203634,61.81160673088592,-9.738756219117388,8.331056707786516,52.64175638231244,99.0001670380559,22.024603868499675,104.06672187375578,73.46119778996089,27.01449695630224,59.70518690780596,69.59230179265086,112.50007266355442,76.75619956808282,86.9075490348063,44.62586667615593,38.889947984805175,17.429926891948398,47.8940692523015,85.90554780516432,20.438597398472645,101.5450000366788,22.97005060943981,84.09436768188355,18.507210901426184,-4.105795758874763,0.9255253790526297,23.95916790530191,-8.095023254498145,6.525675556474425,81.04174114315884,31.245588584541373,-3.8241832802952302,86.55610511490598,95.33891390006634,-12.862961596439256,29.06375355439502,108.80052028284985,91.2276278746555,74.30475147659492,63.74412729389684,101.3112517074951,-23.149305678131228,68.5232394619374,-11.857749165775616,11.513113184628168,56.73952074228484,-9.937278422714805,74.89589633025632,60.28064882679534,31.74304702039903,89.07303710997974,8.793316969089393,44.487489365030825,27.34316905155671,17.510454115736866,96.8045887725181,68.49030648462849,104.22071850049063,22.138884461091344
Sudan,0.6875380509670979,72.83764241803168,11.328247931555415,14.969650564836993,2052.7120947727476,3.8963096260359436,39.33640119420892,1.798816097880561,108.92270895766615,99.38963599542966,-19.729922924119155,67.3959768147605,5.986037643570853,60.14336431142077,72.00534539795018,35.59886155530285,106.03973045975985,-3.7402783922889427,27.579057870475175,47.16982639423273,42.209657885475075,81.52166703009547,70.89306467481555,13.827698586637496,1.3009257615398298,35.81632529424025,98.83362005777602,17.673422204121046,89.58945100351065,54.63276286754815,-18.467919395135816,46.58860391878898,50.86300710510851,112.41401135638004,100.68504002173765,83.31298482405805,84.2941578366701,11.660174498682634,33.902348137781075,68.61106685433579,79.34209842570186,23.76552144339575,73.46899525391471,57.87978060739079,90.20583824386954,12.664639818179808,6.540492677908759,7.687829398645555,-7.279262213320841,31.615982195681703,-10.449994201141337,58.95643702430421,30.832484848702283,-3.8371928612001653,83.26685701305365,67.16942610315826,-16.761850176747657,17.241420767097434,100.61151727461059,88.94797432096665,66.3960739366629,71.34776104235578,79.11755855458168,-23.65523088807588,70.55868662841402,9.918389764378489,28.66727687248543,62.834943120240794,3.767750468265959,38.348349297676236,55.67435280035604,31.624620977011283,92.88129928913958,-11.572506913016543,34.99402396820616,32.995955504140525,0.9261995887625964,64.29897546568385,62.15452867849282,76.1267686311852,-7.686815237829652
Suriname,0.4068825551342772,68.06552470937964,7.204564384249771,10.174405809261865,500.0,55.527495799161926,45.79817524068795,18.95189760931486,57.444480299760464,64.59758127199072,-0.045141650141783174,67.94404467281126,22.774423742858236,62.20462688132464,76.13476465887241,33.31665193402171,119.25300298213791,44.26711452974902,46.49397164682503,35.74435027362452,55.30458645632631,81.85242797843095,52.61472561893322,4.649365035545994,43.62111949966122,45.69122594358615,100.98195782972932,44.25209198042087,63.25840464912011,65.97047657335537,38.519060435152745,62.734944319265715,50.83519025590501,59.999611538033264,46.41288554349444,79.05007903167956,45.36744859813431,64.43661702631802,48.4330116036857,53.62166019833532,75.20677408490235,32.26309341377426,75.30862641242464,72.95810053278832,30.699158789932504,32.995523691183664,16.13195223534407,5.59148494041235,36.28311815487885,47.89768991053641,11.488657186380209,70.37176611523164,19.94495131464347,10.45798237333858,71.42372906654758,62.77539248073237,26.122511592565882,33.27949050835532,112.22461178813148,42.55578473939593,20.87924012228817,68.53986692533516,55.87322544306295,20.743376487540136,68.29828571377095,26.79984821255916,7.963198416333867,74.67331746907402,36.00191863171272,40.16499433467147,39.63985767282105,26.738424605260626,79.42288790481835,40.122379329535846,49.434806202546554,58.694671086925155,10.752634647060354,48.77265472815929,68.96758183666836,32.49184920350136,21.965380213605627
Sweden,0.8762405722212199,82.79887419283654,13.628451823635602,19.365893363004236,15120.6403894803,-16.59857627683224,32.06637007111046,-18.16445038349874,96.22521770725572,113.9502727054041,6.509685617649268,59.564234030247356,15.413758216819275,86.96899002697408,67.87565173313939,23.417099637596742,111.2766562677138,-25.517311881677596,13.561979461800597,29.722760938570516,29.344444924689274,126.57330192921064,66.72030435965789,1.1195716590177653,-21.26132791528434,-0.7856005038228737,108.24305289636712,6.204426317783977,96.80743346548341,88.43060164643798,-7.654348886068888,59.08045333371939,78.05102928247949,144.09383808334576,89.11632917428918,107.99912004460857,50.285341186377266,38.36728940720275,18.02876145395596,93.41407551648383,92.87914666224448,-16.441187426556176,73.70073573282198,67.60575637687545,90.1609568757242,1.6580575548571943,-0.5317921306014455,-10.57673047524058,-3.9264404564209414,-14.217252767350761,-1.712363896412981,67.84920675303991,11.749299772238178,-31.164727527061864,131.5790685087658,109.52910298936605,-19.001113997866497,12.881411097142507,97.76046149653047,110.87803235707705,12.271013870734388,111.45239555475608,99.65464088130275,-24.586422577934187,67.2059257337233,-7.681498010089776,7.573267655599665,68.72926683056774,-18.92459788299731,48.73765829375179,59.31219596504768,34.642875202744946,93.26199806270873,28.33502823340436,7.509354950969929,31.13330393506498,5.917735486475166,105.21144437207343,74.74462286222148,92.8038116401762,-7.191147235873302
Switzerland,0.5520914409321935,65.73911023235635,9.450766135257144,14.988702593348169,1283.2617502710955,11.59938813523899,43.79213690316193,21.781019411336622,90.78895913569733,79.17764026336653,6.123582886861335,49.44076843594069,7.496294408976503,75.99160767778746,67.44160790992719,16.32696737895199,75.04584284447722,39.623310002922466,16.300545201140714,6.9562865900601984,29.216900670701968,75.91947910644076,80.51789367904941,17.640650121897327,8.473601644314215,31.439508673257823,97.18964474805523,27.343498443532496,75.89235333536776,76.29786489376163,10.348571920445714,63.04761496262834,78.90385952553851,100.03718140334706,69.1896908116079,91.6365831948139,65.34487173924231,47.045272670013844,22.85113816440567,55.61743860896614,87.88732255197019,-38.09763194135324,51.936032644833716,62.795178210104574,62.68454261249816,31.706554503063213,30.321439764753045,-22.17698924194103,20.848444153747685,41.67098608798331,16.836739860012898,58.208352811077205,46.46642773634322,24.76457931813067,104.3053323483015,76.1808452509346,3.986061106810567,35.414452272471664,110.75753056444884,81.4140855777035,43.18053861780058,85.16275076268798,86.97626522181623,21.923414832073142,31.12434136980441,21.29567141176981,29.151080350303694,49.44543098547084,18.090292446020918,35.71439395143646,82.14256980783894,71.71446275812065,101.77671498522633,33.70915304076338,54.387125627890356,36.65286374365927,23.652017830487395,65.75075873649475,70.1963692903526,77.59238304743737,51.486263858509396
Syria,0.4675066615519081,65.46918613073697,7.353584803570508,12.152363869244303,500.0,30.68814559993246,79.20677120607685,31.588538098141164,70.24269140287207,80.50926184647133,10.961635270583429,78.45149860435707,29.23945113207872,38.58572719975415,65.59101269975376,51.65085530530415,103.17355195420241,47.35557446152019,23.074467181691492,33.57577963725073,53.60534355218705,103.93540921033451,79.65030929662232,35.15545230686983,22.920647434672336,24.254988782602908,96.63860608666528,49.298995617905824,87.6364826396912,90.66102194981679,11.832509612323602,84.97326295850357,64.6377232800233,82.59694528986745,36.917552374159534,89.34729914938822,50.671827429203084,63.13695880577955,36.293559243835574,53.19555604280653,86.15606288710389,21.030346741583237,83.6865612251835,29.338009155042172,82.40179514002904,2.860422639796358,2.033510325216618,23.57172786058262,8.253967585999483,23.549009760069676,-1.7830160877238121,63.71259364040361,18.710882994242773,14.733137693432099,62.962159146174805,68.61301087640264,42.449319885019875,23.1508461879562,89.00068167656795,81.3228650315253,73.98848302558774,56.372871410703944,66.21635398462954,25.736472492801987,69.98006608734738,21.18223490108763,8.281908569155995,63.92328878960456,21.665749285452634,43.67696638216558,42.656755208489415,32.07802290436567,66.39857719212975,20.931789678190185,33.74209697822526,21.77571370597993,32.959491442531416,72.93565647798708,52.532691979799694,84.00787006369617,5.354523176830359
Tajikistan,0.37568833917950123,65.55893771483969,6.351368107113111,9.388158923770735,2492.3679557441187,38.399295762531096,39.25682228598515,25.01540450945569,84.06783401486729,82.88571329005514,30.647997504319243,81.80187270875243,34.15452387545889,65.97603014153921,54.167673776107016,51.52982752494705,51.80251902609132,26.631175902045133,57.91611250557972,18.43931590714091,60.60225220420133,74.7960308716154,35.002002541270365,31.2011796356274,30.56565130960952,51.529967174129766,73.95148560418019,40.292267002129854,81.14589523205763,62.70932008614716,28.29832351506818,79.57879953063778,53.74458544100941,92.55861540944943,51.041119327650684,59.21536672451915,59.04660734243854,34.64466188556509,46.02351747962108,53.441166629998506,69.1013889123188,23.110589336018577,67.96383095745938,43.34928302343036,50.82316572062716,25.293066162245076,49.11943182070708,32.8509260003341,-1.8837535857907994,36.7524358307588,47.447925899419324,48.532804885848925,33.97317793943015,44.39948696620456,84.54187887520713,72.23945687250188,19.84323345298005,28.625493346174608,89.29151062348691,54.75421576258313,56.22612495280686,67.0895502584902,82.97371261504995,18.742110974437153,75.69746513098264,28.51315213626456,43.217123202720785,81.99238460476808,38.59393430489242,65.0316411164336,49.86646882649051,35.17906237580119,80.01012262162293,17.332943689683226,71.36403461219865,48.933042963293616,46.964930118259815,65.37767386970987,51.118827107878786,98.76426855740198,59.56696484109068
Tanzania,0.7222625542085923,72.88586845887369,11.917729814342076,15.138057833328205,2360.8530149343505,13.622367403055783,28.24531216656571,21.580512194927955,113.71144903709003,97.56575902982175,-6.677991788691372,75.67647820228997,4.3660223545649615,82.70900485493708,90.7759808980907,31.653458346559226,78.44939055285637,-25.259574312398932,7.862570470051665,-1.183999401524705,24.1579332572157,86.99851911825164,81.64580813096421,21.896337195501125,2.0136777051423635,45.12837340042698,106.36908890815798,20.578867575453977,81.60538729715763,79.4580413463649,3.1939003462543383,71.79634037676729,57.68104920601216,135.88066366100117,71.73713642115143,81.44063464368581,76.75260252090324,47.26170824254434,20.79845149496987,43.98647098699096,89.78039611017431,0.4574531425529642,76.99131213937058,64.16050323179849,55.005097559438354,17.42643161497606,-7.202914733721784,9.201330271337348,-0.35612735423151065,5.012789000128713,-11.771379885506207,70.39291740351103,15.09362451070307,-13.095799900604675,93.68447493308763,100.06049226173846,9.370638125474592,13.757497411657493,104.43030910574873,90.35374828846604,42.268059544227974,117.16821431580668,99.43406165525995,-22.135396549529524,72.50804861514182,-4.377270109537122,11.09408279067003,76.01454463738655,12.660799986878217,38.54201961868105,44.18730204175427,42.40302998582331,91.84826835222262,27.345886900012783,51.13623413767354,33.550260704278784,27.576427391749565,71.83400345380299,57.19101877756459,80.05917052362233,14.79682093865383
Thailand,0.7768655479606379,78.73165083766854,12.306755608647428,15.14140138761288,5899.269819605209,1.3016289112391775,45.039819581381,-21.531804246811276,111.51799646128372,94.51232151592227,26.573354830444337,63.10449545911784,17.068559757495507,69.54292227599055,71.22386636624981,18.908799386432083,94.08225355382116,5.630159990002355,26.085258448725007,7.684628137178311,28.316116437840858,119.08335776097434,92.96382146616523,20.265254385670907,-21.552361405424087,-3.638028024802839,115.54821000278557,10.294111218231379,66.84721188475255,67.06724417838996,-5.862868639225248,72.65862651922745,70.24441632439058,82.62894746241464,43.57933499538911,100.15880173392028,64.74689072676718,36.145139895923066,20.15104631716664,52.954704186237514,101.41820849580279,-4.737970379134055,70.53129161708432,64.74994179465364,45.71832822275129,18.184397836339336,23.284194704507335,-11.869657150524453,-4.07695702173303,23.470399208426976,-6.192594519795392,61.706256085415234,22.53129076071649,-15.893492231611738,88.53843426932484,76.756172547439,-2.3715256636706386,29.829364824787135,131.21392161886138,100.25892633058244,35.37298918072459,91.35918926817885,83.06385480990929,-1.2492547727589738,64.38041872120493,16.552656574220975,10.051558679380094,71.40399899998428,8.617468238376787,11.94045334565252,75.49807137157305,24.416876126526123,87.29049121235875,19.777199370279405,30.115328070591893,46.23611427556287,32.91821729609451,71.46780398150287,53.668980017207986,75.61910481884476,-4.127489521148242
Timor-Leste,0.36045033222454936,63.94987383479881,8.729174808601448,9.868022737846841,1286.9223596735758,5.814466214155399,6.126286447414734,21.851577425775577,42.45438911359095,72.04581153830951,20.393331436038643,43.36245318735902,17.306691372876806,72.7401647092544,38.07224587579666,45.17355562342038,70.3517420170136,30.965119531734896,36.67975474711456,53.39079670316384,41.49911409887633,70.80818061584534,83.56123955439158,63.631857357715475,60.768708340808104,39.22030005373455,69.79827185293789,26.26813342432748,87.9926297254035,77.90500588133045,16.427067920215755,89.31735921722583,58.994718447879116,71.77331750715177,27.774237047400952,60.009627983340266,53.68421858717452,41.574936329978385,30.81260794791025,68.69027078218043,72.13332884292512,4.333616455279554,79.34582271915718,72.20753802851644,68.11099055683944,53.91811434648029,19.375583215260644,28.67880819425102,10.659291743948476,37.358077755896005,51.05236434423792,36.23945898832892,38.1116085180459,34.68667226099648,54.3988605379368,80.66285422417732,5.003967644399438,28.71282506152366,69.8082370478252,64.00066112501389,62.54493422399251,63.50588500967332,86.83720077415859,7.397543515701017,55.85912917519565,21.185009775628878,56.02585754834085,67.00426402903427,29.44532955490255,49.647733543138685,66.22147419160362,52.05359750426679,71.41898968819407,33.10567385148952,42.46811225456403,40.0223615499179,27.946673533397707,39.70137613264537,56.725997078822296,50.34250632678226,48.02352022681153
